#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
                58                 1          0.705517         0.0300091
                59                 1          0.710508         0.0299127
                60                 1          0.715333         0.0298007
                61                 1              0.72         0.0296753
                62                 1          0.724516         0.0295383
                63                 1          0.728889         0.0293913
                64                 1          0.733125         0.0292358
                65                 1          0.737231         0.0290729
                66                 1          0.741212         0.0289037
                67                 1          0.745075         0.0287292
                68                 1          0.748824         0.0285503
                69                 1          0.752464         0.0283676
                70                 1             0.756         0.0281819
                71                 1          0.759437         0.0279937
                72                 1          0.762778         0.0278036
                73                 1          0.766027          0.027612
                74                 1          0.769189         0.0274193
                75                 1          0.772267         0.0272259
                76                 1          0.775263          0.027032
                77                 1          0.778182          0.026838
                78                 1          0.781026         0.0266442
                79                 1          0.783797         0.0264507
                80                 1            0.7865         0.0262578
                81                 1          0.789136         0.0260656
                82                 1          0.791707         0.0258742
                83                 1          0.794217         0.0256839
                84                 1          0.796667         0.0254947
                85                 1          0.799059         0.0253068
                86                 1          0.801395         0.0251201
                87                 1          0.803678         0.0249349
                88                 1          0.805909         0.0247512
                89                 1           0.80809         0.0245689
                90                 1          0.810222         0.0243883
                91                 1          0.812308         0.0242093
                92                 1          0.814348          0.024032
                93                 1          0.816344         0.0238563
                94                 1          0.818298         0.0236824
                95                 1          0.820211         0.0235102
                96                 1          0.822083         0.0233398
                97                 1          0.823918         0.0231711
                98                 1          0.825714         0.0230043
                99                 1          0.827475         0.0228392
               100                 1            0.8292         0.0226758
               101                 1          0.830891         0.0225143
               102                 1          0.832549         0.0223545
               103                 1          0.834175         0.0221965
               104                 1          0.835769         0.0220403
               105                 1          0.837333         0.0218858
               106                 1          0.838868         0.0217331
               107                 1          0.840374         0.0215821
               108                 1          0.841852         0.0214328
               109                 1          0.843303         0.0212852
               110                 1          0.844727         0.0211393
               111                 1          0.846126         0.0209951
               112                 1            0.8475         0.0208526
               113                 1           0.84885         0.0207117
               114                 1          0.850175         0.0205724
               115                 1          0.851478         0.0204347
               116                 1          0.852759         0.0202986
               117                 1          0.854017         0.0201641
               118                 1          0.855254         0.0200311
               119                 1          0.856471         0.0198997
               120                 1          0.857667         0.0197698
               121                 1          0.858843         0.0196413
               122                 1              0.86         0.0195144
               123                 1          0.861138         0.0193889
               124                 1          0.862258         0.0192649
               125                 1           0.86336         0.0191422
               126                 1          0.864444          0.019021
               127                 1          0.865512         0.0189012
               128                 1          0.866563         0.0187827
               129                 1          0.867597         0.0186655
               130                 1          0.868615         0.0185497
               131                 1          0.869618         0.0184352
               132                 1          0.870606          0.018322
               133                 1          0.871579           0.01821
               134                 1          0.872537         0.0180993
               135                 1          0.873481         0.0179899
               136                 1          0.874412         0.0178816
               137                 1          0.875328         0.0177746
               138                 1          0.876232         0.0176687
               139                 1          0.877122         0.0175641
               140                 1             0.878         0.0174605
               141                 1          0.878865         0.0173581
               142                 1          0.879718         0.0172568
               143                 1          0.880559         0.0171566
               144                 1          0.881389         0.0170575
               145                 1          0.882207         0.0169595
               146                 1          0.883014         0.0168625
               147                 1           0.88381         0.0167666
               148                 1          0.884595         0.0166716
               149                 1          0.885369         0.0165777
               150                 1          0.886133         0.0164848
               151                 1          0.886887         0.0163929
               152                 1          0.887632         0.0163019
               153                 1          0.888366         0.0162119
               154                 1          0.889091         0.0161228
               155                 1          0.889806         0.0160347
               156                 1          0.890513         0.0159474
               157                 1           0.89121         0.0158611
               158                 1          0.891899         0.0157757
               159                 1          0.892579         0.0156911
               160                 1           0.89325         0.0156074
               161                 1          0.893913         0.0155245
               162                 1          0.894568         0.0154425
               163                 1          0.895215         0.0153613
               164                 1          0.895854         0.0152809
               165                 1          0.896485         0.0152013
               166                 1          0.897108         0.0151225
               167                 1          0.897725         0.0150445
               168                 1          0.898333         0.0149673
               169                 1          0.898935         0.0148908
               170                 1          0.899529         0.0148151
               171                 1          0.900117         0.0147401
               172                 1          0.900698         0.0146658
               173                 1          0.901272         0.0145923
               174                 1          0.901839         0.0145194
               175                 1            0.9024         0.0144473
               176                 1          0.902955         0.0143759
               177                 1          0.903503         0.0143051
               178                 1          0.904045          0.014235
               179                 1          0.904581         0.0141656
               180                 1          0.905111         0.0140968
               181                 1          0.905635         0.0140286
               182                 1          0.906154         0.0139611
               183                 1          0.906667         0.0138943
               184                 1          0.907174          0.013828
               185                 1          0.907676         0.0137624
               186                 1          0.908172         0.0136973
               187                 1          0.908663         0.0136329
               188                 1          0.909149          0.013569
               189                 1           0.90963         0.0135057
               190                 1          0.910105          0.013443
               191                 1          0.910576         0.0133809
               192                 1          0.911042         0.0133193
               193                 1          0.911503         0.0132582
               194                 1          0.911959         0.0131977
               195                 1           0.91241         0.0131378
               196                 1          0.912857         0.0130784
               197                 1          0.913299         0.0130194
               198                 1          0.913737         0.0129611
               199                 1          0.914171         0.0129032
               200                 1            0.9146         0.0128458
               201                 1          0.915025         0.0127889
               202                 1          0.915446         0.0127325
               203                 1          0.915862         0.0126766
               204                 1          0.916275         0.0126212
               205                 1          0.916683         0.0125662
               206                 1          0.917087         0.0125117
               207                 1          0.917488         0.0124577
               208                 1          0.917885         0.0124041
               209                 1          0.918278          0.012351
               210                 1          0.918667         0.0122983
               211                 1          0.919052          0.012246
               212                 1          0.919434         0.0121942
               213                 1          0.919812         0.0121428
               214                 1          0.920187         0.0120919
               215                 1          0.920558         0.0120413
               216                 1          0.920926         0.0119912
               217                 1           0.92129         0.0119415
               218                 1          0.921651         0.0118922
               219                 1          0.922009         0.0118432
               220                 1          0.922364         0.0117947
               221                 1          0.922715         0.0117466
               222                 1          0.923063         0.0116988
               223                 1          0.923408         0.0116514
               224                 1           0.92375         0.0116044
               225                 1          0.924089         0.0115578
               226                 1          0.924425         0.0115115
               227                 1          0.924758         0.0114657
               228                 1          0.925088         0.0114201
               229                 1          0.925415         0.0113749
               230                 1          0.925739         0.0113301
               231                 1          0.926061         0.0112856
               232                 1          0.926379         0.0112415
               233                 1          0.926695         0.0111977
               234                 1          0.927009         0.0111542
               235                 1          0.927319          0.011111
               236                 1          0.927627         0.0110682
               237                 1          0.927932         0.0110257
               238                 1          0.928235         0.0109836
               239                 1          0.928536         0.0109417
               240                 1          0.928833         0.0109002
               241                 1          0.929129         0.0108589
               242                 1          0.929421          0.010818
               243                 1          0.929712         0.0107774
               244                 1              0.93         0.0107371
               245                 1          0.930286         0.0106971
               246                 1          0.930569         0.0106573
               247                 1           0.93085         0.0106179
               248                 1          0.931129         0.0105787
               249                 1          0.931406         0.0105399
               250                 1           0.93168         0.0105013
               251                 1          0.931952          0.010463
               252                 1          0.932222         0.0104249
               253                 1           0.93249         0.0103872
               254                 1          0.932756         0.0103497
               255                 1           0.93302         0.0103124
               256                 1          0.933281         0.0102755
               257                 1          0.933541         0.0102388
               258                 1          0.933798         0.0102023
               259                 1          0.934054         0.0101661
               260                 1          0.934308         0.0101302
               261                 1          0.934559         0.0100945
               262                 1          0.934809         0.0100591
               263                 1          0.935057         0.0100239
               264                 1          0.935303        0.00998893
               265                 1          0.935547        0.00995422
               266                 1          0.935789        0.00991974
               267                 1           0.93603        0.00988551
               268                 1          0.936269         0.0098515
               269                 1          0.936506        0.00981773
               270                 1          0.936741        0.00978418
               271                 1          0.936974        0.00975086
               272                 1          0.937206        0.00971777
               273                 1          0.937436        0.00968489
               274                 1          0.937664        0.00965224
               275                 1          0.937891         0.0096198
               276                 1          0.938116        0.00958758
               277                 1          0.938339        0.00955557
               278                 1          0.938561        0.00952377
               279                 1          0.938781        0.00949218
               280                 1             0.939        0.00946079
               281                 1          0.939217        0.00942962
               282                 1          0.939433        0.00939864
               283                 1          0.939647        0.00936787
               284                 1          0.939859        0.00933729
               285                 1           0.94007        0.00930691
               286                 1           0.94028        0.00927673
               287                 1          0.940488        0.00924674
               288                 1          0.940694        0.00921694
               289                 1            0.9409        0.00918733
               290                 1          0.941103        0.00915791
               291                 1          0.941306        0.00912868
               292                 1          0.941507        0.00909963
               293                 1          0.941706        0.00907076
               294                 1          0.941905        0.00904208
               295                 1          0.942102        0.00901357
               296                 1          0.942297        0.00898524
               297                 1          0.942492        0.00895709
               298                 1          0.942685        0.00892911
               299                 1          0.942876         0.0089013
               300                 1          0.943067        0.00887367
               301                 1          0.943256         0.0088462
               302                 1          0.943444        0.00881891
               303                 1           0.94363        0.00879178
               304                 1          0.943816        0.00876481
               305                 1             0.944        0.00873801
               306                 1          0.944183        0.00871137
               307                 1          0.944365        0.00868489
               308                 1          0.944545        0.00865857
               309                 1          0.944725        0.00863241
               310                 1          0.944903        0.00860641
               311                 1           0.94508        0.00858055
               312                 1          0.945256        0.00855486
               313                 1          0.945431        0.00852931
               314                 1          0.945605        0.00850392
               315                 1          0.945778        0.00847868
               316                 1          0.945949        0.00845358
               317                 1           0.94612        0.00842863
               318                 1          0.946289        0.00840383
               319                 1          0.946458        0.00837917
               320                 1          0.946625        0.00835466
               321                 1          0.946791        0.00833029
               322                 1          0.946957        0.00830606
               323                 1          0.947121        0.00828196
               324                 1          0.947284        0.00825801
               325                 1          0.947446        0.00823419
               326                 1          0.947607        0.00821051
               327                 1          0.947768        0.00818697
               328                 1          0.947927        0.00816356
               329                 1          0.948085        0.00814028
               330                 1          0.948242        0.00811713
               331                 1          0.948399        0.00809411
               332                 1          0.948554        0.00807122
               333                 1          0.948709        0.00804847
               334                 1          0.948862        0.00802583
               335                 1          0.949015        0.00800333
               336                 1          0.949167        0.00798095
               337                 1          0.949318        0.00795869
               338                 1          0.949467        0.00793655
               339                 1          0.949617        0.00791454
               340                 1          0.949765        0.00789265
               341                 1          0.949912        0.00787088
               342                 1          0.950058        0.00784923
               343                 1          0.950204         0.0078277
               344                 1          0.950349        0.00780628
               345                 1          0.950493        0.00778498
               346                 1          0.950636        0.00776379
               347                 1          0.950778        0.00774272
               348                 1           0.95092        0.00772177
               349                 1           0.95106        0.00770092
               350                 1            0.9512        0.00768019
               351                 1          0.951339        0.00765956
               352                 1          0.951477        0.00763905
               353                 1          0.951615        0.00761865
               354                 1          0.951751        0.00759835
               355                 1          0.951887        0.00757816
               356                 1          0.952022        0.00755808
               357                 1          0.952157        0.00753811
               358                 1          0.952291        0.00751823
               359                 1          0.952423        0.00749847
               360                 1          0.952556         0.0074788
               361                 1          0.952687        0.00745924
               362                 1          0.952818        0.00743978
               363                 1          0.952948        0.00742042
               364                 1          0.953077        0.00740116
               365                 1          0.953205          0.007382
               366                 1          0.953333        0.00736294
               367                 1           0.95346        0.00734397
               368                 1          0.953587         0.0073251
               369                 1          0.953713        0.00730633
               370                 1          0.953838        0.00728766
               371                 1          0.953962        0.00726908
               372                 1          0.954086        0.00725059
               373                 1          0.954209        0.00723219
               374                 1          0.954332        0.00721389
               375                 1          0.954453        0.00719568
               376                 1          0.954574        0.00717757
               377                 1          0.954695        0.00715954
               378                 1          0.954815         0.0071416
               379                 1          0.954934        0.00712375
               380                 1          0.955053        0.00710599
               381                 1          0.955171        0.00708832
               382                 1          0.955288        0.00707074
               383                 1          0.955405        0.00705324
               384                 1          0.955521        0.00703583
               385                 1          0.955636         0.0070185
               386                 1          0.955751        0.00700126
               387                 1          0.955866         0.0069841
               388                 1          0.955979        0.00696703
               389                 1          0.956093        0.00695004
               390                 1          0.956205        0.00693313
               391                 1          0.956317         0.0069163
               392                 1          0.956429        0.00689956
               393                 1          0.956539        0.00688289
               394                 1           0.95665         0.0068663
               395                 1          0.956759         0.0068498
               396                 1          0.956869        0.00683337
               397                 1          0.956977        0.00681702
               398                 1          0.957085        0.00680075
               399                 1          0.957193        0.00678456
               400                 1            0.9573        0.00676844
               401                 1          0.957406         0.0067524
               402                 1          0.957512        0.00673643
               403                 1          0.957618        0.00672054
               404                 1          0.957723        0.00670473
               405                 1          0.957827        0.00668898
               406                 1          0.957931        0.00667331
               407                 1          0.958034        0.00665772
               408                 1          0.958137        0.00664219
               409                 1           0.95824        0.00662674
               410                 1          0.958341        0.00661136
               411                 1          0.958443        0.00659605
               412                 1          0.958544        0.00658082
               413                 1          0.958644        0.00656565
               414                 1          0.958744        0.00655055
               415                 1          0.958843        0.00653552
               416                 1          0.958942        0.00652056
               417                 1          0.959041        0.00650566
               418                 1          0.959139        0.00649084
               419                 1          0.959236        0.00647608
               420                 1          0.959333        0.00646139
               421                 1           0.95943        0.00644676
               422                 1          0.959526         0.0064322
               423                 1          0.959622        0.00641771
               424                 1          0.959717        0.00640328
               425                 1          0.959812        0.00638891
               426                 1          0.959906        0.00637461
               427                 1              0.96        0.00636037
               428                 1          0.960093         0.0063462
               429                 1          0.960186        0.00633209
               430                 1          0.960279        0.00631804
               431                 1          0.960371        0.00630405
               432                 1          0.960463        0.00629013
               433                 1          0.960554        0.00627626
               434                 1          0.960645        0.00626246
               435                 1          0.960736        0.00624872
               436                 1          0.960826        0.00623503
               437                 1          0.960915        0.00622141
               438                 1          0.961005        0.00620785
               439                 1          0.961093        0.00619434
               440                 1          0.961182        0.00618089
               441                 1           0.96127         0.0061675
               442                 1          0.961357        0.00615417
               443                 1          0.961445         0.0061409
               444                 1          0.961532        0.00612768
               445                 1          0.961618        0.00611452
               446                 1          0.961704        0.00610142
               447                 1           0.96179        0.00608837
               448                 1          0.961875        0.00607538
               449                 1           0.96196        0.00606244
               450                 1          0.962044        0.00604956
               451                 1          0.962129        0.00603673
               452                 1          0.962212        0.00602395
               453                 1          0.962296        0.00601123
               454                 1          0.962379        0.00599857
               455                 1          0.962462        0.00598595
               456                 1          0.962544        0.00597339
               457                 1          0.962626        0.00596088
               458                 1          0.962707        0.00594843
               459                 1          0.962789        0.00593602
               460                 1           0.96287        0.00592367
               461                 1           0.96295        0.00591137
               462                 1           0.96303        0.00589912
               463                 1           0.96311        0.00588691
               464                 1           0.96319        0.00587476
               465                 1          0.963269        0.00586266
               466                 1          0.963348        0.00585061
               467                 1          0.963426        0.00583861
               468                 1          0.963504        0.00582666
               469                 1          0.963582        0.00581475
               470                 1           0.96366         0.0058029
               471                 1          0.963737        0.00579109
               472                 1          0.963814        0.00577933
               473                 1           0.96389        0.00576762
               474                 1          0.963966        0.00575595
               475                 1          0.964042        0.00574434
               476                 1          0.964118        0.00573277
               477                 1          0.964193        0.00572124
               478                 1          0.964268        0.00570976
               479                 1          0.964342        0.00569833
               480                 1          0.964417        0.00568694
               481                 1          0.964491         0.0056756
               482                 1          0.964564         0.0056643
               483                 1          0.964638        0.00565305
               484                 1          0.964711        0.00564184
               485                 1          0.964784        0.00563068
               486                 1          0.964856        0.00561956
               487                 1          0.964928        0.00560848
               488                 1             0.965        0.00559745
               489                 1          0.965072        0.00558646
               490                 1          0.965143        0.00557552
               491                 1          0.965214        0.00556461
               492                 1          0.965285        0.00555375
               493                 1          0.965355        0.00554293
               494                 1          0.965425        0.00553216
               495                 1          0.965495        0.00552142
               496                 1          0.965565        0.00551073
               497                 1          0.965634        0.00550007
               498                 1          0.965703        0.00548946
               499                 1          0.965772        0.00547889
               500                 1           0.96584        0.00546836
               501                 1          0.965908        0.00545787
               502                 1          0.965976        0.00544742
               503                 1          0.966044        0.00543701
               504                 1          0.966111        0.00542664
               505                 1          0.966178        0.00541631
               506                 1          0.966245        0.00540602
               507                 1          0.966312        0.00539577
               508                 1          0.966378        0.00538555
               509                 1          0.966444        0.00537538
               510                 1           0.96651        0.00536524
               511                 1          0.966575        0.00535514
               512                 1          0.966641        0.00534508
               513                 1          0.966706        0.00533506
               514                 1           0.96677        0.00532507
               515                 1          0.966835        0.00531512
               516                 1          0.966899        0.00530521
               517                 1          0.966963        0.00529533
               518                 1          0.967027        0.00528549
               519                 1          0.967091        0.00527569
               520                 1          0.967154        0.00526593
               521                 1          0.967217         0.0052562
               522                 1           0.96728         0.0052465
               523                 1          0.967342        0.00523684
               524                 1          0.967405        0.00522722
               525                 1          0.967467        0.00521763
               526                 1          0.967529        0.00520808
               527                 1           0.96759        0.00519856
               528                 1          0.967652        0.00518908
               529                 1          0.967713        0.00517963
               530                 1          0.967774        0.00517022
               531                 1          0.967834        0.00516083
               532                 1          0.967895        0.00515149
               533                 1          0.967955        0.00514217
               534                 1          0.968015         0.0051329
               535                 1          0.968075        0.00512365
               536                 1          0.968134        0.00511444
               537                 1          0.968194        0.00510526
               538                 1          0.968253        0.00509611
               539                 1          0.968312          0.005087
               540                 1           0.96837        0.00507791
               541                 1          0.968429        0.00506886
               542                 1          0.968487        0.00505985
               543                 1          0.968545        0.00505086
               544                 1          0.968603        0.00504191
               545                 1          0.968661        0.00503299
               546                 1          0.968718        0.00502409
               547                 1          0.968775        0.00501524
               548                 1          0.968832        0.00500641
               549                 1          0.968889        0.00499761
               550                 1          0.968945        0.00498884
               551                 1          0.969002        0.00498011
               552                 1          0.969058         0.0049714
               553                 1          0.969114        0.00496273
               554                 1           0.96917        0.00495408
               555                 1          0.969225        0.00494547
               556                 1          0.969281        0.00493688
               557                 1          0.969336        0.00492833
               558                 1          0.969391         0.0049198
               559                 1          0.969445         0.0049113
               560                 1            0.9695        0.00490284
               561                 1          0.969554         0.0048944
               562                 1          0.969609        0.00488599
               563                 1          0.969663        0.00487761
               564                 1          0.969716        0.00486926
               565                 1           0.96977        0.00486094
               566                 1          0.969823        0.00485264
               567                 1          0.969877        0.00484437
               568                 1           0.96993        0.00483614
               569                 1          0.969982        0.00482793
               570                 1          0.970035        0.00481974
               571                 1          0.970088        0.00481159
               572                 1           0.97014        0.00480346
               573                 1          0.970192        0.00479536
               574                 1          0.970244        0.00478729
               575                 1          0.970296        0.00477924
               576                 1          0.970347        0.00477122
               577                 1          0.970399        0.00476323
               578                 1           0.97045        0.00475526
               579                 1          0.970501        0.00474732
               580                 1          0.970552        0.00473941
               581                 1          0.970602        0.00473153
               582                 1          0.970653        0.00472366
               583                 1          0.970703        0.00471583
               584                 1          0.970753        0.00470802
               585                 1          0.970803        0.00470024
               586                 1          0.970853        0.00469248
               587                 1          0.970903        0.00468475
               588                 1          0.970952        0.00467705
               589                 1          0.971002        0.00466937
               590                 1          0.971051        0.00466171
               591                 1            0.9711        0.00465408
               592                 1          0.971149        0.00464647
               593                 1          0.971197        0.00463889
               594                 1          0.971246        0.00463134
               595                 1          0.971294        0.00462381
               596                 1          0.971342         0.0046163
               597                 1           0.97139        0.00460881
               598                 1          0.971438        0.00460136
               599                 1          0.971486        0.00459392
               600                 1          0.971533        0.00458651
               601                 1          0.971581        0.00457912
               602                 1          0.971628        0.00457176
               603                 1          0.971675        0.00456442
               604                 1          0.971722        0.00455711
               605                 1          0.971769        0.00454981
               606                 1          0.971815        0.00454254
               607                 1          0.971862         0.0045353
               608                 1          0.971908        0.00452807
               609                 1          0.971954        0.00452087
               610                 1             0.972         0.0045137
               611                 1          0.972046        0.00450654
               612                 1          0.972092        0.00449941
               613                 1          0.972137         0.0044923
               614                 1          0.972182        0.00448521
               615                 1          0.972228        0.00447815
               616                 1          0.972273         0.0044711
               617                 1          0.972318        0.00446408
               618                 1          0.972362        0.00445708
               619                 1          0.972407        0.00445011
               620                 1          0.972452        0.00444315
               621                 1          0.972496        0.00443622
               622                 1           0.97254        0.00442931
               623                 1          0.972584        0.00442242
               624                 1          0.972628        0.00441555
               625                 1          0.972672         0.0044087
               626                 1          0.972716        0.00440187
               627                 1          0.972759        0.00439507
               628                 1          0.972803        0.00438828
               629                 1          0.972846        0.00438152
               630                 1          0.972889        0.00437478
               631                 1          0.972932        0.00436806
               632                 1          0.972975        0.00436135
               633                 1          0.973017        0.00435467
               634                 1           0.97306        0.00434801
               635                 1          0.973102        0.00434137
               636                 1          0.973145        0.00433475
               637                 1          0.973187        0.00432815
               638                 1          0.973229        0.00432157
               639                 1          0.973271        0.00431501
               640                 1          0.973313        0.00430847
               641                 1          0.973354        0.00430195
               642                 1          0.973396        0.00429545
               643                 1          0.973437        0.00428897
               644                 1          0.973478        0.00428251
               645                 1          0.973519        0.00427607
               646                 1           0.97356        0.00426964
               647                 1          0.973601        0.00426324
               648                 1          0.973642        0.00425686
               649                 1          0.973683        0.00425049
               650                 1          0.973723        0.00424414
               651                 1          0.973763        0.00423782
               652                 1          0.973804        0.00423151
               653                 1          0.973844        0.00422522
               654                 1          0.973884        0.00421895
               655                 1          0.973924        0.00421269
               656                 1          0.973963        0.00420646
               657                 1          0.974003        0.00420024
               658                 1          0.974043        0.00419405
               659                 1          0.974082        0.00418787
               660                 1          0.974121        0.00418171
               661                 1           0.97416        0.00417556
               662                 1          0.974199        0.00416944
               663                 1          0.974238        0.00416333
               664                 1          0.974277        0.00415724
               665                 1          0.974316        0.00415117
               666                 1          0.974354        0.00414512
               667                 1          0.974393        0.00413908
               668                 1          0.974431        0.00413306
               669                 1          0.974469        0.00412706
               670                 1          0.974507        0.00412108
               671                 1          0.974545        0.00411511
               672                 1          0.974583        0.00410916
               673                 1          0.974621        0.00410323
               674                 1          0.974659        0.00409731
               675                 1          0.974696        0.00409141
               676                 1          0.974734        0.00408553
               677                 1          0.974771        0.00407967
               678                 1          0.974808        0.00407382
               679                 1          0.974845        0.00406799
               680                 1          0.974882        0.00406218
               681                 1          0.974919        0.00405638
               682                 1          0.974956         0.0040506
               683                 1          0.974993        0.00404483
               684                 1          0.975029        0.00403908
               685                 1          0.975066        0.00403335
               686                 1          0.975102        0.00402764
               687                 1          0.975138        0.00402194
               688                 1          0.975174        0.00401625
               689                 1           0.97521        0.00401059
               690                 1          0.975246        0.00400494
               691                 1          0.975282         0.0039993
               692                 1          0.975318        0.00399368
               693                 1          0.975354        0.00398808
               694                 1          0.975389        0.00398249
               695                 1          0.975424        0.00397691
               696                 1           0.97546        0.00397136
               697                 1          0.975495        0.00396582
               698                 1           0.97553        0.00396029
               699                 1          0.975565        0.00395478
               700                 1            0.9756        0.00394928
               701                 1          0.975635         0.0039438
               702                 1           0.97567        0.00393834
               703                 1          0.975704        0.00393289
               704                 1          0.975739        0.00392745
               705                 1          0.975773        0.00392203
               706                 1          0.975807        0.00391663
               707                 1          0.975842        0.00391124
               708                 1          0.975876        0.00390586
               709                 1           0.97591         0.0039005
               710                 1          0.975944        0.00389515
               711                 1          0.975977        0.00388982
               712                 1          0.976011        0.00388451
               713                 1          0.976045         0.0038792
               714                 1          0.976078        0.00387392
               715                 1          0.976112        0.00386864
               716                 1          0.976145        0.00386338
               717                 1          0.976179        0.00385814
               718                 1          0.976212        0.00385291
               719                 1          0.976245        0.00384769
               720                 1          0.976278        0.00384249
               721                 1          0.976311         0.0038373
               722                 1          0.976343        0.00383212
               723                 1          0.976376        0.00382696
               724                 1          0.976409        0.00382182
               725                 1          0.976441        0.00381668
               726                 1          0.976474        0.00381156
               727                 1          0.976506        0.00380646
               728                 1          0.976538        0.00380137
               729                 1          0.976571        0.00379629
               730                 1          0.976603        0.00379122
               731                 1          0.976635        0.00378617
               732                 1          0.976667        0.00378114
               733                 1          0.976698        0.00377611
               734                 1           0.97673         0.0037711
               735                 1          0.976762         0.0037661
               736                 1          0.976793        0.00376112
               737                 1          0.976825        0.00375615
               738                 1          0.976856        0.00375119
               739                 1          0.976888        0.00374624
               740                 1          0.976919        0.00374131
               741                 1           0.97695        0.00373639
               742                 1          0.976981        0.00373148
               743                 1          0.977012        0.00372659
               744                 1          0.977043        0.00372171
               745                 1          0.977074        0.00371684
               746                 1          0.977105        0.00371199
               747                 1          0.977135        0.00370714
               748                 1          0.977166        0.00370231
               749                 1          0.977196         0.0036975
               750                 1          0.977227        0.00369269
               751                 1          0.977257         0.0036879
               752                 1          0.977287        0.00368312
               753                 1          0.977317        0.00367835
               754                 1          0.977347         0.0036736
               755                 1          0.977377        0.00366885
               756                 1          0.977407        0.00366412
               757                 1          0.977437         0.0036594
               758                 1          0.977467         0.0036547
               759                 1          0.977497           0.00365
               760                 1          0.977526        0.00364532
               761                 1          0.977556        0.00364065
               762                 1          0.977585        0.00363599
               763                 1          0.977615        0.00363134
               764                 1          0.977644        0.00362671
               765                 1          0.977673        0.00362208
               766                 1          0.977702        0.00361747
               767                 1          0.977731        0.00361287
               768                 1           0.97776        0.00360829
               769                 1          0.977789        0.00360371
               770                 1          0.977818        0.00359915
               771                 1          0.977847        0.00359459
               772                 1          0.977876        0.00359005
               773                 1          0.977904        0.00358552
               774                 1          0.977933          0.003581
               775                 1          0.977961        0.00357649
               776                 1           0.97799          0.003572
               777                 1          0.978018        0.00356751
               778                 1          0.978046        0.00356304
               779                 1          0.978074        0.00355858
               780                 1          0.978103        0.00355413
               781                 1          0.978131        0.00354969
               782                 1          0.978159        0.00354526
               783                 1          0.978186        0.00354084
               784                 1          0.978214        0.00353643
               785                 1          0.978242        0.00353203
               786                 1           0.97827        0.00352765
               787                 1          0.978297        0.00352328
               788                 1          0.978325        0.00351891
               789                 1          0.978352        0.00351456
               790                 1           0.97838        0.00351022
               791                 1          0.978407        0.00350589
               792                 1          0.978434        0.00350157
               793                 1          0.978462        0.00349726
               794                 1          0.978489        0.00349296
               795                 1          0.978516        0.00348867
               796                 1          0.978543        0.00348439
               797                 1           0.97857        0.00348012
               798                 1          0.978596        0.00347586
               799                 1          0.978623        0.00347162
               800                 1           0.97865        0.00346738
               801                 1          0.978677        0.00346315
               802                 1          0.978703        0.00345894
               803                 1           0.97873        0.00345473
               804                 1          0.978756        0.00345054
               805                 1          0.978783        0.00344635
               806                 1          0.978809        0.00344217
               807                 1          0.978835        0.00343801
               808                 1          0.978861        0.00343385
               809                 1          0.978888        0.00342971
               810                 1          0.978914        0.00342557
               811                 1           0.97894        0.00342145
               812                 1          0.978966        0.00341733
               813                 1          0.978991        0.00341323
               814                 1          0.979017        0.00340913
               815                 1          0.979043        0.00340505
               816                 1          0.979069        0.00340097
               817                 1          0.979094         0.0033969
               818                 1           0.97912        0.00339285
               819                 1          0.979145         0.0033888
