       0.152699        0.79527       0.979911       0.899922
         2.2353      0.0982478        1.39398        1.05907
       0.369114        1.22814       0.799473        1.07539
        1.70936       0.215294       0.736784       0.862344
        0.05926       0.961875        1.24906       0.860325
      0.0160485       0.829642       0.705563       0.920056
        1.11138       0.819242       0.634478        1.12124
        1.28111       0.232977        1.01626        0.92423
       0.812412       0.280285        1.64316        0.94072
       0.043754       0.686867        1.15227        1.01174
       0.015933        1.29858        1.44036       0.944539
       0.961955       0.237495       0.992427       0.901142
        1.03402       0.645867       0.788292        1.01201
       0.883085        1.14548         1.2932       0.878028
       0.183745         1.0795       0.927041        1.18274
       0.166711       0.208132        1.41046        1.19317
        1.26399       0.798586       0.976557       0.846871
        1.09971         2.1381        1.20017        1.01548
        2.51656        1.12427       0.939379       0.956175
        0.38945       0.621349        1.40275        1.17713
        3.00972       0.283799       0.920358         0.9615
        0.18757        1.34066       0.993529       0.989664
       0.347948        1.41846        1.32002        1.02151
       0.247215        0.40994        1.11707       0.911591
       0.535008       0.752265        1.08971        1.13377
       0.294155       0.462884        1.36324        1.06924
        0.46047         1.0679       0.651538        0.88937
       0.281328       0.433375       0.892992        1.20049
       0.610252        1.94814       0.797757       0.930786
       0.422294       0.691154       0.613545       0.990393
        1.41129       0.661864       0.877182        1.11042
        1.68692        2.97383        1.00163        1.10595
        1.37281       0.512577       0.639382        1.13482
        0.74965       0.676288        1.28778        1.00994
       0.519356       0.654192        1.42778       0.947419
        1.23251       0.796435        1.24111       0.990686
       0.159212       0.398041        1.01804       0.965087
        1.24634        2.71286         1.3003        1.01221
        2.28822       0.806242        1.19517       0.837716
        1.53299        1.21796         1.1154       0.977111
       0.383435       0.599886        1.32124       0.936165
        2.97313        2.12648       0.739493        1.07979
        1.85773       0.084734        1.43228       0.859851
        1.33471        2.01044        1.04134       0.967926
       0.912624       0.481136       0.959991        1.12281
        1.40864       0.325902       0.817243        1.01227
       0.423679        1.10413       0.739393        1.03103
      0.0183717       0.605041        1.01102       0.969575
       0.375491        1.34795        1.56468        1.01679
       0.221004        0.71283       0.774418       0.943128
        1.91925       0.764405        1.12302       0.994443
        2.25837        2.07684        1.58177        1.25521
       0.216661        1.63595       0.911146       0.834797
        1.54955        1.41088       0.701163        0.93051
        2.85748         1.2403       0.687969        1.01537
        2.54948       0.859857        1.29883       0.959602
      0.0671172       0.290801         0.9899        1.08653
      0.0353574       0.942687         1.3122        1.08388
        1.41554       0.269934        1.04385       0.930707
        1.78257       0.416155        1.11888        1.00038
       0.410572        1.43921       0.746361       0.902406
        1.23386        1.41515       0.822033        1.11759
        4.42568       0.830714       0.687229        0.85172
      0.0454924        1.65312        1.22597       0.952177
       0.285355       0.651602        1.26015       0.998661
       0.659094       0.813638        0.78805       0.925639
       0.377739        1.31006       0.685616        1.01068
       0.850843        2.11633       0.824845        1.11088
      0.0128134        0.70776       0.935903       0.917882
        1.31464       0.909419       0.746477       0.947088
       0.278342       0.506931        1.46134         0.9778
       0.202516       0.630518         1.2837       0.937416
       0.352898        0.57735        1.45177        1.07088
          1.465        1.73265       0.827842         1.0662
       0.238348        1.82595        1.35156        1.12709
       0.146118        2.42933        1.23504        1.04375
       0.912305        1.64496        1.13302         1.0139
        1.42721        1.24527        1.22458       0.991964
        1.26308        0.90679       0.937457       0.990525
        1.44227       0.589129        1.12284        0.99026
       0.194682        1.15675       0.996409       0.946223
        2.81823       0.182003       0.942821        0.99229
      0.0144078        1.51806        0.76169        1.02934
       0.700524       0.525449        1.28929       0.970178
       0.290194        3.29287        1.02049        1.14565
       0.927142      0.0490651       0.823962        1.16769
        1.27345       0.211596       0.427004       0.823481
        1.60613        1.19467        1.26136       0.856977
       0.126954       0.506574        1.02376       0.809942
       0.895863      0.0791892       0.969541       0.897414
       0.376256        1.50357       0.322674       0.977286
       0.738133       0.718408        0.96526        1.01528
        1.47938       0.213144        1.09171        1.05777
        1.22043       0.741419       0.833828        1.20502
       0.185583       0.797397        1.00862        1.07159
       0.274765        1.22282       0.529178       0.949011
       0.589815        0.44425        1.32434       0.981826
        1.00701       0.279295        1.07209       0.968295
       0.387004       0.613066       0.988253       0.953723
        1.48084       0.749385       0.929699       0.801775
       0.339598        1.59196       0.820721        1.15647
       0.801812        1.23507        1.38995         1.0362
        1.04955       0.163649        1.18308       0.847176
     0.00927112       0.630247        1.01829       0.970894
      0.0929247        0.54568        1.05182          1.105
        0.76594      0.0907274        0.59243        1.26868
        1.02426        0.12849         0.6312       0.850629
        3.72984        1.78949       0.418458       0.945568
        1.03004         1.0633        0.84598        1.14111
       0.641303        2.48204        0.99496        1.11435
       0.242339       0.926544        1.09903       0.944743
       0.765672       0.149059       0.449057        1.21748
        2.72071       0.366618        1.14558       0.880125
        3.02035        1.80403        0.82093        1.09678
       0.639807        0.41043       0.685878       0.935935
        3.92703        0.93983         1.0673       0.891898
        1.87947       0.439175       0.755996       0.775969
        4.00921        0.79406        1.04489        0.76431
       0.550123       0.711352         1.0173       0.881215
      0.0884074       0.312787        1.24994       0.987036
       0.908122       0.546922        1.01111       0.994288
       0.223666       0.331155       0.672636       0.981398
        3.81806        1.17722        1.27513        1.17748
        2.19599       0.523326        1.44791        1.05159
       0.614466       0.756639       0.602182       0.983903
       0.421443        2.23414        1.55487       0.983869
       0.911871       0.569447       0.765752        1.11682
        1.20684        1.60548       0.928126       0.877765
         1.3873        1.30238       0.945253       0.848658
       0.663722        1.78631        1.24574       0.897973
      0.0635802       0.696607       0.997182        1.05466
       0.482181      0.0612363        1.01453         1.0914
       0.309099       0.156709       0.900265        1.01529
       0.838272         2.3858        1.44726       0.935501
        1.67777       0.740718       0.900722        1.08351
      0.0498017        1.51287       0.714532        1.05695
       0.987032        1.97795       0.455662       0.976671
       0.366596        0.36344       0.984957        1.02944
       0.358915        1.38102        1.79069        1.00864
         1.5726       0.841117       0.741491        1.03119
       0.141937        1.40983       0.811826       0.940909
       0.649788       0.663477        0.66887        1.21431
       0.870394       0.853431       0.984108        1.13344
        3.69949       0.423139        1.02243       0.912904
         1.6402       0.635518       0.955772        1.28954
        8.34365       0.532602         1.1035       0.964235
       0.323318       0.940384       0.773827        0.94076
        3.66335       0.383891       0.941837       0.792796
       0.478802       0.452209        1.01863        1.11152
      0.0657613         1.0712       0.948352       0.945149
